Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS27,OUT027,3532.8621159546074
FDP33,OUT010,3693.084482144315
FDJ36,OUT018,1191.9642150999753
NCR42,OUT013,410.6858288734311
FDV14,OUT017,246.05669750656125
NCP42,OUT035,2075.8016674330556
FDB50,OUT027,1610.6613746761886
NCC30,OUT027,3202.606527970869
FDA23,OUT018,1179.3648536091441
FDW16,OUT017,366.73944168512753
FDQ52,OUT010,3556.3082011566767
FDB58,OUT049,2304.279408390441
NCP29,OUT049,983.3525753682279
NCM05,OUT045,4777.473083080483
FDO25,OUT013,3161.714822613656
NCM54,OUT046,1719.6736212541073
NCL54,OUT046,2416.145940875762
FDL39,OUT010,2601.3475072951624
FDF53,OUT018,2464.741805753998
NCQ42,OUT035,1036.8925663605023
FDF58,OUT013,907.5630770683747
FDZ04,OUT035,14.204373642531209
FDE26,OUT019,1129.901280229682
FDS60,OUT017,1708.9624970405166
FDV58,OUT017,1952.734804018688
FDM04,OUT045,1514.0608097606491
FDE08,OUT035,1319.0943864225683
NCB43,OUT049,2916.168467961874
FDU11,OUT010,1567.3000862794815
FDF22,OUT019,2243.4769465944246
FDE24,OUT013,2106.355884892744
DRJ49,OUT046,1741.7616543920558
NCQ53,OUT035,2722.6105510543075
NCL41,OUT013,469.041250871971
FDR22,OUT013,1717.0141407030114
FDH04,OUT035,508.5866263342341
DRH15,OUT045,1314.2998241434816
FDY40,OUT049,841.9794356225211
NCI17,OUT035,504.65070173845925
NCC18,OUT013,2659.62331696219
FDY28,OUT027,3723.3587360710717
FDB45,OUT027,2073.692110235439
NCL30,OUT018,1594.4184722296668
FDM10,OUT017,2203.508078768171
FDH22,OUT027,2372.7899621864544
NCZ53,OUT017,1854.20264523476
NCI18,OUT013,3413.085000880954
FDH14,OUT027,2699.420230680287
FDR36,OUT027,1110.9836254410657
FDW01,OUT045,3033.378070439603
FDK02,OUT027,2267.3983955464682
FDJ02,OUT018,1962.6296394611072
FDU55,OUT013,3990.843437457099
NCV18,OUT027,1712.8311536341698
FDH14,OUT018,1824.571341583589
FDZ37,OUT045,2104.7897501164625
FDX49,OUT049,3646.061052010564
NCD43,OUT046,1331.52613528648
FDZ07,OUT013,904.7182001826059
FDK43,OUT035,996.0761512044646
FDR32,OUT018,3201.2868402092645
FDT39,OUT013,2335.5455898544387
NCV54,OUT017,763.8065138666898
FDF38,OUT018,309.4241255897268
FDV60,OUT046,2809.2030965184713
FDH44,OUT027,2757.9732457612245
FDS21,OUT046,720.9956605420066
NCL41,OUT045,1227.1763452380837
FDM46,OUT017,295.11995573167405
FDU27,OUT045,1454.9746087187723
NCJ54,OUT017,2511.8405061728736
DRG51,OUT018,2207.6253304506427
NCA29,OUT019,1603.4106049082293
FDR47,OUT045,3696.7074408749795
NCL19,OUT027,2657.45417652837
DRG01,OUT049,1220.5574386724056
FDG10,OUT046,649.2114163799015
NCV05,OUT049,2391.688329042774
NCH18,OUT019,2736.9245721716834
FDV14,OUT018,968.2155856199497
DRJ23,OUT035,2004.8641564471418
DRJ11,OUT046,2593.401643775276
FDZ03,OUT017,1821.5466417894586
FDI27,OUT010,485.00768359863105
FDJ14,OUT018,922.4029446125041
FDU32,OUT017,767.5301507561344
FDD47,OUT027,3097.3613611944475
DRF36,OUT035,2009.5978355304778
FDM21,OUT046,3733.1932040868924
FDV10,OUT018,305.0968802566131
FDH60,OUT018,2689.9520039423187
FDX47,OUT010,2212.8709795309387
FDT19,OUT019,1626.0616539454895
FDO11,OUT045,4633.433593458259
FDH24,OUT027,2913.1028070639313
FDL02,OUT018,1322.0980724458386
FDB02,OUT049,2803.9093746641793
FDA43,OUT046,2735.4601378330062
FDG52,OUT045,1388.6182147266045
DRC12,OUT013,2886.3542412751685
FDY37,OUT018,1885.267494007363
NCU18,OUT045,2879.9714492166822
FDU09,OUT035,0.0
DRJ25,OUT027,1155.5760584572454
DRE12,OUT018,1343.6792251476036
DRL47,OUT017,854.5834754899206
DRK01,OUT046,1175.5638778115226
FDC22,OUT019,1892.788426976018
FDG44,OUT013,705.6336894563628
FDW04,OUT035,1092.386131741243
FDK09,OUT049,3550.7629589757344
NCN43,OUT035,941.235246315855
FDG04,OUT049,2949.352462504412
FDH32,OUT010,1188.5288398098583
DRI47,OUT017,1173.7077208304818
DRE15,OUT013,1103.291509487657
FDY11,OUT035,123.92724388437455
FDO60,OUT049,718.9001656801975
FDQ20,OUT018,244.31826302927402
FDO57,OUT027,2930.866068277581
FDT14,OUT019,791.19503413458
FDA57,OUT049,651.163745507185
DRN35,OUT017,0.0
FDJ03,OUT046,516.1896325771395
FDX28,OUT017,419.859437998879
DRE25,OUT045,2089.070385814244
FDR09,OUT046,3754.1419458600103
FDB23,OUT035,2631.333505576835
FDO08,OUT045,3269.1420402812328
FDQ23,OUT049,1579.835938641414
FDW04,OUT013,1985.2350045735366
DRK13,OUT010,2773.078536217503
NCL17,OUT027,2623.096788206318
FDY21,OUT035,2011.8082532312928
FDJ38,OUT027,3434.161826349724
FDA37,OUT019,940.5461209567893
FDV43,OUT013,603.2955474790433
FDL36,OUT046,1116.985065594352
FDD53,OUT045,1316.5258405221284
FDZ19,OUT010,2438.6238937541675
FDV21,OUT045,2580.760319752324
NCL54,OUT018,2326.562459732477
DRI47,OUT027,2692.559827586234
DRG03,OUT049,2435.7894920185845
FDG21,OUT013,2270.0875753001073
FDW03,OUT018,1280.5812514405352
NCI55,OUT046,1611.1592382809686
DRC36,OUT019,1724.1741139659825
FDH22,OUT017,842.5114990082602
FDV20,OUT045,2722.1657660127858
NCU41,OUT027,3444.2110442905705
FDN46,OUT027,2049.7280189404282
FDK50,OUT045,3195.3231351169416
NCA05,OUT027,2753.1619640366407
DRH01,OUT018,2299.435391680894
FDT08,OUT018,1938.2076897897277
FDM08,OUT018,3143.489310772149
FDZ07,OUT035,0.0
FDS22,OUT017,0.0
FDV35,OUT027,2846.7197154170044
FDI28,OUT010,963.3312981314884
FDW58,OUT027,2135.8482100435085
FDT52,OUT045,4539.0868758993865
FDY34,OUT046,2314.5816707218855
FDR10,OUT046,2225.557585728342
FDK57,OUT017,747.6838022745724
FDR02,OUT027,2147.616616786898
FDX49,OUT046,3356.176247372823
FDQ20,OUT046,323.0255322123394
DRK23,OUT045,4586.264570348295
NCW06,OUT046,2689.5449542703154
FDR31,OUT017,1205.0425263912966
NCE43,OUT013,2528.0373031826166
DRO59,OUT027,1614.953911568242
FDN09,OUT049,3830.5896884620324
FDR11,OUT046,2213.0358397029704
FDO57,OUT013,2432.400520145011
NCX18,OUT017,1973.732722698116
FDB05,OUT018,3459.1709011357307
FDQ08,OUT018,610.824016477336
NCG43,OUT035,492.6934021696052
FDJ56,OUT013,1441.4416352162389
FDA13,OUT010,274.911683251039
FDO56,OUT017,745.1099117241265
FDB37,OUT018,3438.455122036543
FDZ02,OUT018,1153.1356315543835
FDQ24,OUT046,3589.8523015816318
FDM16,OUT013,1114.95922202353
FDU35,OUT049,1534.1778434220578
FDT35,OUT035,1706.4707738862799
NCX30,OUT049,3887.129603288915
FDG04,OUT017,1825.8261481613317
FDI12,OUT035,388.0863043186964
FDE35,OUT035,0.0
NCP14,OUT027,2044.592881603945
NCY53,OUT045,2398.094470844093
FDP49,OUT017,0.0
FDQ04,OUT017,0.0
FDM39,OUT035,1799.7007875075633
FDO58,OUT019,1489.0675003561082
FDC56,OUT017,707.1589808135268
NCQ54,OUT046,2330.7330222821347
FDV10,OUT027,1119.1439190508718
NCK17,OUT046,323.70753622526536
NCF55,OUT027,992.4754439461612
FDV33,OUT013,4020.3264295104254
NCH29,OUT019,431.5555855943094
FDA37,OUT027,2418.054328305332
FDH46,OUT018,1234.0056805228742
FDS25,OUT035,746.8727339581146
FDH04,OUT027,1874.7531808458589
FDX52,OUT046,2728.1970377055095
NCD42,OUT017,0.0
FDW47,OUT017,792.6598225592243
FDL25,OUT027,1877.6046842795786
NCJ06,OUT010,1631.110250167132
FDY09,OUT013,2640.4774737939533
FDS40,OUT046,298.73344300019016
FDH41,OUT017,2221.4690228627605
FDG38,OUT035,385.6886197480435
FDU03,OUT027,3284.1476173904703
FDV20,OUT046,1747.4643937992514
DRB13,OUT045,3697.3753784126766
NCQ30,OUT013,1789.4738624344664
NCH06,OUT013,3728.173591640061
FDU50,OUT018,1418.770916642985
NCO42,OUT019,1232.2740305091284
FDW09,OUT018,911.1831695565197
FDH04,OUT013,1379.5705725948137
FDC21,OUT045,2404.1434622698835
FDL21,OUT049,708.2399659818166
FDM46,OUT010,1102.6559931391785
FDT22,OUT019,0.0
FDB28,OUT035,2088.632895937126
FDI12,OUT018,1004.2497089464487
FDA28,OUT045,2693.9108326070473
FDF59,OUT013,1900.6808522008778
FDM45,OUT027,2355.706943590798
FDQ56,OUT017,147.31803406432482
FDR46,OUT049,2256.4398307212177
FDT01,OUT013,3224.366210399423
FDD16,OUT027,1610.1240018435801
NCU30,OUT010,2240.1343458079828
FDM40,OUT010,1890.0910372575272
FDI56,OUT035,445.91076294653794
NCS30,OUT013,1874.04770448638
FDU08,OUT017,432.099665915277
FDX51,OUT027,3521.89454521492
FDA43,OUT045,3728.888224796463
FDX59,OUT010,246.98385561319992
FDC37,OUT018,1270.8745360472349
FDP58,OUT013,3292.81861100901
NCY42,OUT035,1246.4379896030423
FDF21,OUT018,2602.3128387096913
FDU10,OUT027,1063.3258996705754
DRL47,OUT018,1567.3732016093581
FDA58,OUT018,3327.0934438102486
FDJ22,OUT049,3024.3794965941215
FDK50,OUT046,2197.181949331545
FDO38,OUT035,240.32947918578247
DRF60,OUT035,2758.4636799561285
NCZ42,OUT019,2643.820984444543
FDD35,OUT049,1869.438526586342
FDL25,OUT045,2119.962255300772
FDJ16,OUT013,774.7902402051168
DRK59,OUT049,3653.702647330778
FDI50,OUT046,3345.9279835548077
NCB19,OUT045,2000.9819009669955
DRI37,OUT035,0.0
FDA14,OUT027,2731.0801030140374
FDC08,OUT018,3195.2635655189006
FDS45,OUT046,1366.2328968099464
FDI21,OUT049,1026.9165899613963
DRJ47,OUT035,1754.1904276705045
DRE37,OUT027,3354.3804078240355
FDT55,OUT018,2122.2449645355173
NCG42,OUT027,2454.190764567209
FDA31,OUT049,2642.451133481287
NCW42,OUT046,3189.078848847721
FDF50,OUT017,1888.811771873492
FDK56,OUT049,2882.3098317416716
FDX10,OUT035,0.0
NCK07,OUT027,2969.128270983705
FDZ49,OUT017,2359.8872166848105
FDR33,OUT013,1608.8102647069281
FDO44,OUT018,1352.8327006503441
FDA20,OUT046,2587.0931688126475
NCL30,OUT045,2674.4037115496994
FDI05,OUT019,77.03809902789362
FDQ12,OUT018,3175.0886024329666
FDH47,OUT017,448.8922372375546
FDH34,OUT018,2503.6664744878544
FDF29,OUT046,1808.3375443136974
FDG40,OUT018,144.73800226320054
NCE18,OUT017,2779.5540551023732
FDP21,OUT010,2735.0873950985388
FDY50,OUT013,1250.1900158476728
FDB36,OUT049,2077.8692193791085
NCZ29,OUT049,1987.0054632152187
FDU20,OUT018,1532.241004954969
FDO56,OUT013,1796.9242490360266
FDW31,OUT049,3140.5482444300123
DRH59,OUT013,1074.4751769826162
NCB30,OUT017,1980.0104708239687
FDK43,OUT027,2423.1475035358726
FDW43,OUT045,4320.747984415338
NCL19,OUT017,1105.8459052384005
FDJ27,OUT046,1286.2992314896474
FDC45,OUT046,2317.0043407869416
FDY40,OUT035,0.0
NCM41,OUT035,468.3104115336264
NCK18,OUT019,1524.6111381875817
FDP37,OUT049,1998.4905006977478
FDA27,OUT027,4481.889114561958
NCX30,OUT035,2900.64045262509
FDR09,OUT017,2893.8592780217004
FDG08,OUT027,3119.210857646094
NCU30,OUT013,2474.858132443873
FDB16,OUT017,247.82158854684712
FDM16,OUT017,78.7844884315964
FDC48,OUT013,1193.9123012660493
NCF18,OUT046,2651.656345723459
FDU46,OUT018,1019.0558780749052
FDH41,OUT018,2931.1652254819273
NCN42,OUT010,2038.2883841966996
FDU49,OUT046,1138.2639956894745
FDB20,OUT027,1629.9458774667546
FDG50,OUT019,355.056190451829
FDW20,OUT045,2599.750707983483
NCO55,OUT049,1693.0920659982949
FDX48,OUT046,2168.604637854991
FDU48,OUT046,1773.3037103255592
FDR48,OUT019,1244.479919705731
FDK27,OUT013,1843.5223839183818
FDT35,OUT013,2554.059830606604
FDN12,OUT049,1712.803441549604
NCE31,OUT019,0.0
FDL21,OUT017,0.0
FDV56,OUT017,620.6863810308823
FDR16,OUT017,2248.5287680673446
NCP41,OUT049,1727.5566611348677
FDJ27,OUT013,1531.0043542554358
FDA07,OUT017,843.1252413379352
FDK55,OUT049,1415.9188370563406
FDM33,OUT049,3441.5023277110795
FDY46,OUT046,2622.880101541132
FDD36,OUT046,1544.058348930459
FDB12,OUT027,2034.8014265375132
FDF28,OUT019,958.6448731446235
NCE07,OUT019,1186.3204188943291
FDW50,OUT027,2990.234552665497
NCW18,OUT017,2579.1266481693183
NCJ17,OUT019,180.95124076767934
DRZ24,OUT010,1572.6945611448027
FDS07,OUT035,836.3702581767957
NCW05,OUT010,1355.035941228145
FDZ22,OUT018,895.6753751001943
FDK02,OUT046,1556.503720751789
FDZ45,OUT027,3514.7405619757155
FDL25,OUT046,1118.7851323432496
FDS08,OUT045,3395.434791008489
NCZ42,OUT027,4110.743825075004
FDX57,OUT035,592.2119772524693
FDF21,OUT046,2695.117042177797
FDJ56,OUT018,1077.1663954014075
FDX10,OUT013,488.3413028436844
DRG48,OUT035,1287.12434216351
DRN37,OUT046,2278.792118901223
NCY41,OUT018,145.03851165303786
FDN28,OUT045,2326.946773392194
FDE34,OUT045,3471.853209302213
FDR10,OUT045,3251.810304196142
FDC32,OUT017,324.5150520486113
DRG13,OUT046,2271.402600502479
FDP59,OUT049,1704.3438319779962
NCT53,OUT010,2303.827983767658
FDL57,OUT027,4486.196829170467
FDN32,OUT010,2651.605270621558
FDK09,OUT018,3139.915911884813
FDA52,OUT010,2512.9381916940747
FDC57,OUT049,3082.242466536931
FDI09,OUT035,2788.944134791638
NCB07,OUT046,2782.257112222138
FDP26,OUT035,584.0656439879804
FDP40,OUT027,2210.53014769344
FDL15,OUT013,2290.3505846830067
FDV07,OUT046,1444.3603416031638
FDS03,OUT017,0.0
FDE50,OUT049,2983.0002011524884
FDQ15,OUT017,143.46261206588497
FDQ33,OUT010,2047.4280571388717
FDT22,OUT013,789.0945846052546
DRO35,OUT035,859.2370906740562
FDJ41,OUT049,4088.295896276075
FDQ27,OUT035,693.8464718678206
FDC26,OUT017,601.252435602004
NCF43,OUT027,2666.5724664025875
NCR50,OUT035,1440.7566215592578
FDE39,OUT018,1467.1755031304456
FDN49,OUT027,1081.0574797772679
DRG11,OUT035,670.424222008447
NCA18,OUT049,1825.0566699284973
FDM36,OUT018,2328.4571331795305
FDW32,OUT017,260.97351562125186
NCQ18,OUT010,1214.6587049865775
FDX14,OUT027,1603.1628368741494
FDD46,OUT017,1211.7486027178911
FDI34,OUT019,2573.5785370968715
NCJ17,OUT035,298.9711981836099
FDB52,OUT035,3053.8567016962716
FDV55,OUT018,1853.6145023721
FDC57,OUT046,2743.9394574293474
FDB29,OUT046,1544.8805570375898
NCO43,OUT035,570.6246167289373
FDG44,OUT045,1457.4538081629871
FDJ34,OUT045,2670.47064505448
FDH40,OUT049,1324.225824241421
NCD07,OUT027,2161.113558425064
FDB41,OUT017,0.0
FDH47,OUT018,1112.9471134342239
DRK37,OUT035,1964.0809306887477
FDM25,OUT019,1726.6800799077864
NCX06,OUT045,3538.9026690660685
NCS05,OUT017,967.5488288851575
FDS39,OUT045,2889.6870682011177
FDC47,OUT027,3935.26242274168
FDG20,OUT013,2718.353018864078
DRL23,OUT017,566.0872359339519
FDY33,OUT013,2416.397541017457
NCH18,OUT045,4470.908882925501
FDX47,OUT035,1489.118986870677
NCB06,OUT045,3149.119536984588
FDP36,OUT049,843.7483233909279
FDW44,OUT018,2337.328457339954
NCU41,OUT018,2608.365336164228
NCS17,OUT046,1192.960918572995
FDD46,OUT035,1399.045980971523
FDE45,OUT017,1656.8929213251013
FDI09,OUT017,2643.8198050715
NCJ54,OUT010,3368.7826701916183
NCA29,OUT018,2294.198192871114
NCN41,OUT027,2346.2785932878305
FDY34,OUT035,1644.559667175492
NCG55,OUT035,844.2224407700905
DRM49,OUT046,378.51218376633733
NCB42,OUT049,1822.9413823376399
FDE58,OUT045,2501.836030936387
DRJ25,OUT013,666.4066133361484
FDS47,OUT010,1038.4423172246552
FDY21,OUT049,3052.823171941449
NCI54,OUT013,1660.473202036368
FDO24,OUT017,1296.7277670357562
FDY43,OUT035,1641.7395610287804
FDF35,OUT018,1232.2159033144471
NCP29,OUT019,0.0
FDN28,OUT027,2054.6465707734133
FDJ50,OUT018,418.21604253284204
FDQ14,OUT027,2765.282266051998
FDC37,OUT035,720.1500947933582
FDN08,OUT046,1568.1471537663056
FDD04,OUT035,1262.5841610275947
FDW34,OUT018,3405.198576867573
FDP04,OUT017,0.0
NCG07,OUT017,1812.265191608165
NCN14,OUT018,2473.315523960333
FDJ16,OUT045,1542.2043665580222
NCM42,OUT045,2364.6322019631116
NCF19,OUT046,473.1060156971507
FDY21,OUT018,2629.4039588303876
FDY19,OUT035,850.3758718436384
FDV09,OUT045,3018.815991001
FDA28,OUT013,1957.0601024032676
FDC38,OUT018,1660.2381628171897
FDL28,OUT045,4301.394584027404
NCH43,OUT049,3376.320724408388
NCN53,OUT045,1194.3732882428576
NCW05,OUT017,547.3408864826197
NCO30,OUT018,2529.065913554574
FDT04,OUT019,0.0
FDB27,OUT018,2657.347921749506
NCK07,OUT013,2503.5409827355506
NCA53,OUT013,688.6447024897388
FDB33,OUT018,2126.1017566491482
FDU37,OUT017,140.22824992826463
FDR13,OUT035,869.1466294108995
FDE45,OUT049,2786.7209013443844
FDV37,OUT017,1976.296612197848
FDX44,OUT019,334.94156511911024
NCL06,OUT017,2959.068627331213
FDJ28,OUT045,3651.4918920307646
FDX55,OUT049,3421.7952655505796
NCK17,OUT018,237.18213083933915
FDH52,OUT035,35.80154364785085
FDN13,OUT027,1964.3064310533882
FDK44,OUT018,2261.1170309255795
FDU16,OUT046,1031.7655296562534
FDZ07,OUT017,0.0
NCN06,OUT027,2954.62049974223
FDH02,OUT010,1198.5843168660067
NCW18,OUT045,4369.927626692207
FDH57,OUT013,1943.917614901271
FDV35,OUT045,3071.9151018925113
NCU29,OUT013,2175.4023409968195
NCP02,OUT046,600.8237459398442
FDN44,OUT013,2436.8333784463375
FDX03,OUT018,342.65044151972324
FDR11,OUT010,2182.1150149720997
FDA36,OUT046,2575.919478323365
FDP58,OUT027,3777.2798205315994
FDH31,OUT045,2249.0122724028843
FDH34,OUT035,1942.01260652155
FDS13,OUT035,3092.3655870025777
FDT01,OUT018,2994.1772488398274
FDY09,OUT049,2771.5890261542536
FDV33,OUT027,4493.682882403669
NCW29,OUT010,1749.2750862888115
NCN17,OUT045,2256.6949840571597
FDX01,OUT046,1535.2953328562162
FDL03,OUT049,3148.9261335961564
DRL59,OUT049,876.1729219566278
DRM11,OUT027,4491.373373407114
FDA43,OUT049,3069.0739778528914
FDZ56,OUT010,2397.474166720027
FDI44,OUT018,799.8417265894586
FDB50,OUT013,1107.438782444231
FDU15,OUT019,0.0
NCJ19,OUT019,0.0
FDD48,OUT013,1714.0958428158065
NCW42,OUT035,2483.9981274795737
FDL24,OUT017,1647.4398085016837
NCB30,OUT013,3013.042372511214
FDK25,OUT013,2552.1063558807746
FDW28,OUT049,3053.7294254884528
FDD47,OUT017,1559.2519199478684
FDK16,OUT019,335.14464165957725
FDW37,OUT046,1116.8850550697916
FDA48,OUT035,2440.8484268956836
FDA14,OUT017,1169.8918710173766
FDV15,OUT013,1462.3242572758954
FDN22,OUT049,3967.611499318902
NCD55,OUT045,1328.3992223291698
FDY43,OUT013,2518.9902090269006
NCU05,OUT017,126.21951316442573
FDF10,OUT035,1338.6877067504702
FDR39,OUT018,2475.428508251218
FDG40,OUT013,441.6037966929034
FDZ28,OUT019,976.6413535865249
FDE02,OUT045,2099.8481630359656
FDU60,OUT049,2696.3651737970686
FDM21,OUT013,3938.8560799275965
FDV52,OUT019,764.6863449922512
NCW06,OUT013,2913.933808008909
FDX36,OUT035,2547.650735819583
FDT35,OUT027,3113.3553433523684
NCL19,OUT010,1995.2283120216034
NCD31,OUT046,2276.8896213075204
FDE53,OUT019,618.2267650794583
FDW58,OUT019,638.8724975909954
DRF48,OUT046,2624.562919228045
FDW57,OUT035,1780.1248294455563
DRH13,OUT017,552.3840316037658
FDT33,OUT013,2577.9453933537898
DRK47,OUT027,3942.8117145467513
FDY22,OUT010,1946.7481097661584
FDC35,OUT019,2124.0813760973506
FDO03,OUT013,3536.816281542673
FDF24,OUT045,2002.1040020378805
FDF56,OUT018,2446.372836352837
FDD28,OUT013,802.4948903236873
FDG53,OUT027,2631.3675759358503
FDO27,OUT019,397.9424968808471
NCF54,OUT018,2292.7337852338715
FDC20,OUT027,1285.3088219281017
FDU10,OUT046,335.89472155758267
DRA24,OUT018,2221.948322390879
FDA02,OUT010,2053.1624499346435
FDG10,OUT017,0.0
FDW39,OUT010,2580.571292277262
FDP04,OUT019,0.0
NCM55,OUT013,2804.211156143201
FDG47,OUT045,4727.013681831896
NCU41,OUT017,1892.4451085436249
NCK31,OUT017,0.0
FDZ46,OUT045,2361.7358679204117
FDU13,OUT027,2685.9243645906317
NCF19,OUT045,1452.510758634553
NCJ43,OUT013,2604.5617965348483
NCJ05,OUT045,3079.969904875117
FDS04,OUT027,2593.836607068797
FDX28,OUT010,1317.2385666721639
FDB41,OUT027,1183.613675647286
FDG53,OUT046,1902.3751687982967
FDL15,OUT010,2125.71404561917
FDQ08,OUT049,1024.7171321462629
DRN36,OUT013,1433.2985413984115
FDI46,OUT013,3844.392899602175
FDG16,OUT027,3754.904430310022
FDV32,OUT013,866.0615274699321
FDF44,OUT010,1826.2512368709322
FDK04,OUT018,472.6768827083215
NCA41,OUT013,2945.7097194603466
FDD51,OUT017,0.0
NCZ53,OUT045,3615.7296449349797
FDP01,OUT027,2849.1377692244605
FDY25,OUT049,2856.2473536085545
FDB17,OUT018,2416.8607247919463
NCV54,OUT018,1468.7880651146152
FDJ32,OUT017,0.0
FDA37,OUT049,1988.3233037920781
FDG35,OUT035,1794.245216783058
NCM05,OUT018,3744.305622392694
FDG45,OUT046,3028.639785665684
FDH28,OUT013,555.0072583130186
NCE18,OUT049,3902.599163344841
FDH38,OUT045,2509.7839337786536
FDR56,OUT013,3041.967335274783
FDH17,OUT027,1993.4789605744245
FDD39,OUT049,3413.4634382198165
FDB41,OUT049,791.2330992667448
NCR53,OUT046,3155.148966080398
FDX46,OUT017,0.0
FDV28,OUT049,636.8657857847356
FDA08,OUT018,2231.1225724382493
FDH45,OUT017,0.0
NCS38,OUT010,1473.2742648356761
FDD40,OUT010,2834.477103162166
DRM59,OUT035,1421.2304031511649
NCJ43,OUT018,2347.037854547798
NCN29,OUT013,720.8121887955895
NCC19,OUT045,3629.3865248047223
FDR56,OUT035,2124.132669999979
FDZ43,OUT049,3828.3808571980717
FDJ32,OUT010,693.197578090294
DRH03,OUT017,340.6845843866704
NCZ54,OUT035,1564.9640932673628
FDE26,OUT017,1136.261597790599
FDS03,OUT045,1642.5138757468249
DRZ24,OUT019,773.7956737461773
FDO48,OUT027,3925.241285937582
FDW39,OUT049,2779.4170437219746
NCK05,OUT049,1018.0852193339524
NCK30,OUT017,2854.9491434850024
FDT27,OUT018,3307.144863014244
FDS08,OUT019,1690.4271494809618
NCJ19,OUT049,865.0114408869758
FDC58,OUT045,1356.204275108139
DRE37,OUT013,2834.0862539394475
FDW02,OUT035,1041.8966145082795
FDJ02,OUT010,2122.6603724003635
FDX09,OUT045,3420.03138083044
FDT31,OUT010,2701.0992123368524
FDI24,OUT049,2766.4609698691856
FDY09,OUT045,3441.834761040427
FDV28,OUT045,1229.0618057831907
DRM47,OUT049,2998.2926946121916
FDT52,OUT019,2822.977597830035
FDI48,OUT018,477.67684813908636
FDY55,OUT017,2884.888844784775
FDU48,OUT013,1974.2807938010574
FDN25,OUT045,1568.1038114040748
FDP20,OUT049,2004.705760134455
FDJ15,OUT013,2864.458441384295
FDD04,OUT018,1782.3183994701503
FDY58,OUT045,4258.618621624605
FDR37,OUT018,2510.688077327859
FDF44,OUT013,1969.559694290083
FDD32,OUT045,2019.0907135680063
FDR57,OUT017,1367.4719048250754
DRG39,OUT027,1279.309438467364
FDX15,OUT017,1328.9742222376572
DRN37,OUT045,3231.6103430384646
FDW40,OUT027,2703.383017184533
FDB32,OUT049,1495.1514728376733
FDM40,OUT018,1790.732697240186
FDE39,OUT027,2306.084414431025
DRH49,OUT017,191.16217511418836
FDT46,OUT049,786.6267110489607
NCF06,OUT035,3043.0097996488676
FDP07,OUT017,1939.913608925306
FDC04,OUT013,3673.1246315475164
FDZ32,OUT017,542.2850316420536
FDD50,OUT045,3294.2967307956624
FDU56,OUT017,1780.1070163413333
FDV34,OUT017,67.30550951464102
NCY41,OUT013,485.6822193165426
NCK18,OUT046,2292.405999683411
DRH25,OUT049,849.862542772109
FDT57,OUT046,3431.2128209850052
FDV56,OUT018,1338.142379335035
FDV12,OUT045,2237.011121447009
FDN52,OUT017,272.7697027696613
FDX38,OUT035,0.0
FDE47,OUT018,1522.3914763581033
NCO07,OUT013,3223.724732733448
FDV09,OUT027,2779.2672279817616
FDZ23,OUT019,1867.0152197193038
DRH51,OUT018,968.6461926619431
NCY54,OUT045,3292.917196896815
DRG49,OUT013,3740.649030799903
NCC19,OUT049,2985.1875662895636
NCV53,OUT045,4439.191697001429
FDZ47,OUT019,606.7940228284115
NCO26,OUT018,1365.8786825682328
NCP02,OUT045,1612.999260006647
NCW30,OUT018,3656.502403863713
NCN55,OUT046,3460.657998029321
FDB20,OUT010,901.4520520302631
DRL11,OUT013,2359.0250725923706
DRD60,OUT045,3516.499734613022
FDW14,OUT010,1172.2931666084223
FDL27,OUT010,772.3135151884726
FDU09,OUT018,500.1338510130863
DRH36,OUT027,1603.2164792788408
FDP34,OUT027,2827.8135858347505
FDE04,OUT017,1740.3307179756139
FDZ57,OUT027,2502.6491191387413
FDF02,OUT010,1326.7669909646847
FDG28,OUT045,4540.668069541615
NCI31,OUT046,274.74505857308577
FDT43,OUT013,733.6944597199126
FDU20,OUT046,1657.7612597232255
FDD53,OUT013,610.9734265173047
FDW15,OUT045,3047.4952611223052
NCT53,OUT045,3197.347572408913
NCG55,OUT027,2222.929543125514
FDD48,OUT035,811.8889177368055
FDG47,OUT049,4112.4664894879315
FDI21,OUT017,0.0
FDT27,OUT017,2580.286882459619
DRO35,OUT013,1745.8361912023174
FDD33,OUT017,2547.0455268380865
FDC04,OUT035,2822.4234570618955
FDY34,OUT013,2534.2743051229736
DRJ49,OUT049,2008.2893392451679
FDE05,OUT049,2301.7897621405973
FDU31,OUT017,2353.4395385548123
NCN19,OUT027,3377.4601909684243
FDK56,OUT027,3277.898521401983
FDK58,OUT017,540.0183795307839
NCJ42,OUT035,649.0541708110122
FDZ34,OUT027,3402.04001262941
FDA52,OUT018,2419.0736963521413
NCR29,OUT013,771.0896807692934
FDT48,OUT035,2153.0942862337124
DRJ51,OUT019,2486.578869313309
NCS54,OUT046,2483.083999331251
FDV01,OUT035,1484.4899258069108
DRG51,OUT027,2988.6904324215448
NCG42,OUT013,1985.494025256361
FDA51,OUT049,1800.658360884092
FDV19,OUT010,2283.1947335691566
NCT18,OUT045,3512.02604151627
NCS41,OUT045,3549.631627236653
FDO03,OUT046,3301.9020434608465
FDL12,OUT010,693.6028829775514
FDY37,OUT010,2041.7888014536456
FDI58,OUT049,1477.547692412647
FDT28,OUT018,1927.9435337403902
NCC42,OUT010,1898.5539902040528
